1994,   3275000,      14916,         215,         806,,       6150,       7745,         455.5,           6.6,          24.6,,         187.8,         236.5 
1995,   3275000,      13293,         150,         776,,       5345,       7022,         405.9,           4.6,          23.7,,         163.2,         214.4 
1996,   3274000,      13490,         158,         755,,       5552,       7025,         412.0,           4.8,          23.1,,         169.6,         214.6 
1997,   3270000,      12781,         124,         740,,       4999,       6918,         390.9,           3.8,          22.6,,         152.9,         211.6 
1998,   3274000,      11993,         135,         728,,       4379,       6751,         366.3,           4.1,          22.2,,         133.8,         206.2 
1999,   3282031,      11342,         107,         654,,       4054,       6527,         345.6,           3.3,          19.9,,         123.5,         198.9 
2000,   3405565,      11058,          98,         678,,       3832,       6450,         324.7,           2.9,          19.9,,         112.5,         189.4 
2001,   3434602,      11492,         105,         639,,       4183,       6565,         334.6,           3.1,          18.6,,         121.8,         191.1 
2002,   3458587,      10807,          84,         740,,       4069,       5914,         312.5,           2.4,          21.4,,         117.6,         171.0 
2003,   3486960,      11045,         112,         698,,       4212,       6023,         316.8,           3.2,          20.0,,         120.8,         172.7 
2004,   3498966,      10113,         100,         755,,       4188,       5070,         289.0,           2.9,          21.6,,         119.7,         144.9 
2005,   3500701,       9542,         105,         712,,       3933,       4792,         273.0,           3.0,          20.3,,         112.3,         136.9 
2006,   3504809,      10505,         137,         696,,       4460,       5212,         299.7,           3.9,          19.9,,         127.3,         148.7 
2007,   3502309,      10547,         113,         690,,       4303,       5441,         301.1,           3.2,          19.7,,         122.9,         155.4 
2008,   3501252,      10737,         132,         680,,       4043,       5882,         306.7,           3.8,          19.4,,         115.5,         168.0 
2009,   3518288,      10588,         106,         657,,       4001,       5824,         300.9,           3.0,          18.7,,         113.7,         165.5 
2010,   3575498,      10083,         133,         595,,       3553,       5802,         282.0,           3.7,          16.6,,          99.4,         162.3 
2011,   3586717,       9889,         129,         689,,       3689,       5382,         275.7,           3.6,          19.2,,         102.9,         150.1 
2012,   3591765,      10183,         117,         933,,       3709,       5424,         283.5,           3.3,          26.0,,         103.3,         151.0 
2013,   3599341,       9439,          91,         647,         891,       3551,       4906,         262.2,           2.5,          18.0,          24.8,          98.7,         136.3 
2014,   3596677,       8522,          86,         571,         782,       3159,       4495,         236.9,           2.4,          15.9,          21.7,          87.8,         125.0 

Estimated crime in Delaware

,,National or state crime,,,,,,"Crime rate per 100,000 population",,,,,,,

,,Violent crime,,,,,,Violent crime,,,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
1960,     446292,         375,          33,          41,,         157,         144,          84.0,           7.4,           9.2,,          35.2,          32.3 
1961,     458000,         318,          20,          27,,         124,         147,          69.4,           4.4,           5.9,,          27.1,          32.1 
1962,     469000,         338,          20,          44,,         140,         134,          72.1,           4.3,           9.4,,          29.9,          28.6 
1963,     476000,         424,          24,          43,,         181,         176,          89.1,           5.0,           9.0,,          38.0,          37.0 
1964,     491000,         541,          23,          40,,         203,         275,         110.2,           4.7,           8.1,,          41.3,          56.0 
1965,     505000,         561,          29,          33,,         286,         213,         111.1,           5.7,           6.5,,          56.6,          42.2 
1966,     512000,         655,          46,          49,,         300,         260,         127.9,           9.0,           9.6,,          58.6,          50.8 
1967,     524000,         948,          45,          60,,         343,         500,         180.9,           8.6,          11.5,,          65.5,          95.4 
1968,     534000,       1288,          45,          75,,         561,         607,         241.2,           8.4,          14.0,,         105.1,         113.7 
1969,     540000,       1588,          43,          74,,         635,         836,         294.1,           8.0,          13.7,,         117.6,         154.8 
1970,     548104,       1795,          42,         102,,         578,       1073,         327.5,           7.7,          18.6,,         105.5,         195.8 
1971,     558000,       2060,          34,         102,,         804,       1120,         369.2,           6.1,          18.3,,         144.1,         200.7 
1972,     565000,       2181,          39,          80,,         735,       1327,         386.0,           6.9,          14.2,,         130.1,         234.9 
1973,     576000,       2016,          34,          91,,         520,       1371,         350.0,           5.9,          15.8,,          90.3,         238.0 
1974,     573000,       2539,          59,          99,,         733,       1648,         443.1,          10.3,          17.3,,         127.9,         287.6 
1975,     579000,       2270,          42,         105,,         910,       1213,         392.1,           7.3,          18.1,,         157.2,         209.5 
1976,     582000,       1872,          36,         103,,         749,         984,         321.6,           6.2,          17.7,,         128.7,         169.1 
1977,     582000,       2224,          35,         145,,         914,       1130,         382.1,           6.0,          24.9,,         157.0,         194.2 
1978,     583000,       2569,          39,         119,,         848,       1563,         440.7,           6.7,          20.4,,         145.5,         268.1 
1979,     582000,       3127,          33,         162,,         753,       2179,         537.3,           5.7,          27.8,,         129.4,         374.4 
1980,     594779,       2824,          41,         144,,         815,       1824,         474.8,           6.9,          24.2,,         137.0,         306.7 
1981,     598000,       3044,          40,         170,,         844,       1990,         509.0,           6.7,          28.4,,         141.1,         332.8 
1982,     602000,       3370,          32,         186,,         737,       2415,         559.8,           5.3,          30.9,,         122.4,         401.2 
1983,     606000,       2746,          25,         229,,         699,       1793,         453.1,           4.1,          37.8,,         115.3,         295.9 
1984,     613000,       2671,          25,         300,,         711,       1635,         435.7,           4.1,          48.9,,         116.0,         266.7 
1985,     622000,       2695,          30,         296,,         773,       1596,         433.3,           4.8,          47.6,,         124.3,         256.6 
1986,     633000,       2703,          31,         360,,         786,       1526,         427.0,           4.9,          56.9,,         124.2,         241.1 
1987,     644000,       2774,          33,         441,,         789,       1511,         430.7,           5.1,          68.5,,         122.5,         234.6 
1988,     660000,       2981,          34,         491,,         784,       1672,         451.7,           5.2,          74.4,,         118.8,         253.3 
1989,     673000,       3745,          34,         569,,         934,       2208,         556.5,           5.1,          84.5,,         138.8,         328.1 
1990,     666168,       4365,          33,         587,,       1098,       2647,         655.2,           5.0,          88.1,,         164.8,         397.3 
1991,     680000,       4857,          37,         588,,       1460,       2772,         714.3,           5.4,          86.5,,         214.7,         407.6 
1992,     689000,       4280,          32,         591,,       1042,       2615,         621.2,           4.6,          85.8,,         151.2,         379.5 
1993,     700000,       4801,          35,         539,,       1307,       2920,         685.9,           5.0,          77.0,,         186.7,         417.1 
1994,     706000,       4549,          33,         546,,       1141,       2829,         644.3,           4.7,          77.3,,         161.6,         400.7 
1995,     717000,       5198,          25,         575,,       1425,       3173,         725.0,           3.5,          80.2,,         198.7,         442.5 
1996,     725000,       4845,          31,         454,,       1304,       3056,         668.3,           4.3,          62.6,,         179.9,         421.5 
1997,     732000,       5753,          22,         428,,       1783,       3520,         785.9,           3.0,          58.5,,         243.6,         480.9 
1998,     744000,       5672,          21,         499,,       1445,       3707,         762.4,           2.8,          67.1,,         194.2,         498.3 
1999,     753538,       5534,          24,         529,,       1492,       3489,         734.4,           3.2,          70.2,,         198.0,         463.0 
2000,     783600,       5363,          25,         424,,       1394,       3520,         684.4,           3.2,          54.1,,         177.9,         449.2 
2001,     796599,       4868,          23,         420,,       1156,       3269,         611.1,           2.9,          52.7,,         145.1,         410.4 
2002,     805945,       4836,          26,         358,,       1154,       3298,         600.0,           3.2,          44.4,,         143.2,         409.2 
2003,     818166,       5525,          21,         370,,       1441,       3693,         675.3,           2.6,          45.2,,         176.1,         451.4 
2004,     830069,       5105,          28,         357,,       1343,       3377,         615.0,           3.4,          43.0,,         161.8,         406.8 
2005,     841741,       5332,          37,         377,,       1306,       3612,         633.0,           4.4,          44.8,,         155.2,         429.1 
2006,     853476,       5983,          42,         417,,       1791,       3733,         701.0,           4.9,          48.9,,         209.8,         437.4 
2007,     864764,       6100,          39,         341,,       1763,       3957,         705.4,           4.5,          39.4,,         203.9,         457.6 
2008,     873092,       6187,          57,         371,,       1847,       3912,         708.6,           6.5,          42.5,,         211.5,         448.1 
2009,     885122,       5713,          41,         395,,       1680,       3597,         645.4,           4.6,          44.6,,         189.8,         406.4 
2010,     899792,       5608,          51,         326,,       1839,       3392,         623.3,           5.7,          36.2,,         204.4,         377.0 
2011,     908137,       5144,          48,         307,,       1558,       3231,         566.4,           5.3,          33.8,,         171.6,         355.8 
2012,     917053,       5048,          56,         249,,       1498,       3245,         550.5,           6.1,          27.2,,         163.3,         353.9 
2013,     925240,       4633,          41,         278,         399,       1233,       2960,         500.7,           4.4,          30.0,          43.1,         133.3,         319.9 
2014,     935614,       4576,          54,         249,         386,       1269,       2867,         489.1,           5.8,          26.6,          41.3,         135.6,         306.4 

Estimated crime in District of Columbia

,,National or state crime,,,,,,"Crime rate per 100,000 population",,,,,,,

,,Violent crime,,,,,,Violent crime,,,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
1960,     763956,       4230,          81,         111,,       1072,       2966,         553.7,          10.6,          14.5,,         140.3,         388.2 
1961,     763956,       4491,          88,         100,,       1348,       2955,         587.9,          11.5,          13.1,,         176.4,         386.8 
1962,     784000,       4750,          91,          82,,       1572,       3005,         605.9,          11.6,          10.5,,         200.5,         383.3 
1963,     798000,       4740,          95,          87,,       1707,       2851,         594.0,          11.9,          10.9,,         213.9,         357.3 
1964,     808000,       5112,         132,          96,,       2279,       2605,         632.7,          16.3,          11.9,,         282.1,         322.4 
1965,     803000,       5804,         148,         140,,       2881,       2635,         722.8,          18.4,          17.4,,         358.8,         328.1 
1966,     808000,       7155,         141,         134,,       3703,       3177,         885.5,          17.5,          16.6,,         458.3,         393.2 
1967,     809000,       9252,         178,         172,,       5759,       3143,       1143.6,          22.0,          21.3,,         711.9,         388.5 
1968,     809000,      12180,         195,         260,,       8622,       3103,       1505.6,          24.1,          32.1,,       1065.8,         383.6 
1969,     798000,      17038,         287,         776,,      12366,       3609,       2135.1,          36.0,          97.2,,       1549.6,         452.3 
1970,     756510,      16846,         221,         720,,      11816,       4089,       2226.8,          29.2,          95.2,,       1561.9,         540.5 
1971,     741000,      16084,         275,         615,,      11222,       3972,       2170.6,          37.1,          83.0,,       1514.4,         536.0 
1972,     748000,      12607,         245,         714,,       7751,       3897,       1685.4,          32.8,          95.5,,       1036.2,         521.0 
1973,     746000,      11626,         268,         596,,       7171,       3591,       1558.4,          35.9,          79.9,,         961.3,         481.4 
1974,     723000,      11590,         277,         561,,       7941,       2811,       1603.0,          38.3,          77.6,,       1098.3,         388.8 
1975,     716000,      12704,         235,         520,,       9137,       2812,       1774.3,          32.8,          72.6,,       1276.1,         392.7 
1976,     702000,      10399,         188,         508,,       7044,       2659,       1481.3,          26.8,          72.4,,       1003.4,         378.8 
1977,     690000,       9843,         192,         402,,       6655,       2594,       1426.5,          27.8,          58.3,,         964.5,         375.9 
1978,     674000,       9515,         189,         447,,       6333,       2546,       1411.7,          28.0,          66.3,,         939.6,         377.7 
1979,     656000,      10553,         180,         489,,       6920,       2964,       1608.7,          27.4,          74.5,,       1054.9,         451.8 
1980,     635233,      12772,         200,         439,,       8897,       3236,       2010.6,          31.5,          69.1,,       1400.6,         509.4 
1981,     636000,      14468,         223,         414,,      10399,       3432,       2274.8,          35.1,          65.1,,       1635.1,         539.6 
1982,     631000,      13397,         194,         421,,       9137,       3645,       2123.1,          30.7,          66.7,,       1448.0,         577.7 
1983,     623000,      11933,         183,         406,,       7698,       3646,       1915.4,          29.4,          65.2,,       1235.6,         585.2 
1984,     623000,      10725,         175,         366,,       6087,       4097,       1721.5,          28.1,          58.7,,         977.0,         657.6 
1985,     626000,      10171,         147,         337,,       5230,       4457,       1624.8,          23.5,          53.8,,         835.5,         712.0 
1986,     626000,       9423,         194,         328,,       4720,       4181,       1505.3,          31.0,          52.4,,         754.0,         667.9 
1987,     622000,      10016,         225,         245,,       4462,       5084,       1610.3,          36.2,          39.4,,         717.4,         817.4 
1988,     620000,      11914,         369,         165,,       5690,       5690,       1921.6,          59.5,          26.6,,         917.7,         917.7 
1989,     604000,      12937,         434,         186,,       6542,       5775,       2141.9,          71.9,          30.8,,       1083.1,         956.1 
1990,     606900,      14919,         472,         303,,       7365,       6779,       2458.2,          77.8,          49.9,,       1213.5,       1117.0 
1991,     598000,      14671,         482,         214,,       7269,       6706,       2453.3,          80.6,          35.8,,       1215.6,       1121.4 
1992,     589000,      16685,         443,         215,,       7459,       8568,       2832.8,          75.2,          36.5,,       1266.4,       1454.7 
1993,     578000,      16888,         454,         324,,       7107,       9003,       2921.8,          78.5,          56.1,,       1229.6,       1557.6 
1994,     570000,      15177,         399,         249,,       6311,       8218,       2662.6,          70.0,          43.7,,       1107.2,       1441.8 
1995,     554000,      14744,         360,         292,,       6864,       7228,       2661.4,          65.0,          52.7,,       1239.0,       1304.7 
1996,     543000,      13411,         397,         260,,       6444,       6310,       2469.8,          73.1,          47.9,,       1186.7,       1162.1 
1997,     529000,      10708,         301,         218,,       4501,       5688,       2024.2,          56.9,          41.2,,         850.9,       1075.2 
1998,     523000,       8988,         260,         190,,       3606,       4932,       1718.5,          49.7,          36.3,,         689.5,         943.0 
1999,     519000,       8448,         241,         248,,       3344,       4615,       1627.7,          46.4,          47.8,,         644.3,         889.2 
2000,     572059,       8626,         239,         251,,       3554,       4582,       1507.9,          41.8,          43.9,,         621.3,         801.0 
2001,     573822,       9195,         231,         181,,       3780,       5003,       1602.4,          40.3,          31.5,,         658.7,         871.9 
2002,     569157,       9322,         264,         262,,       3834,       4962,       1637.9,          46.4,          46.0,,         673.6,         871.8 
2003,     557620,       9061,         249,         274,,       3941,       4597,       1624.9,          44.7,          49.1,,         706.8,         824.4 
2004,     554239,       7590,         198,         222,,       3202,       3968,       1369.4,          35.7,          40.1,,         577.7,         715.9 
2005,     582049,       8032,         195,         166,,       3700,       3971,       1380.0,          33.5,          28.5,,         635.7,         682.2 
2006,     581530,       8772,         169,         185,,       3829,       4589,       1508.4,          29.1,          31.8,,         658.4,         789.1 
2007,     588292,       8325,         181,         192,,       4265,       3687,       1415.1,          30.8,          32.6,,         725.0,         626.7 
2008,     591833,       8509,         186,         186,,       4430,       3707,       1437.7,          31.4,          31.4,,         748.5,         626.4 
2009,     599657,       8089,         145,         150,,       4404,       3390,       1348.9,          24.2,          25.0,,         734.4,         565.3 
2010,     604912,       8026,         132,         187,,       4325,       3382,       1326.8,          21.8,          30.9,,         715.0,         559.1 
2011,     619020,       7433,         108,         173,,       4094,       3058,       1200.8,          17.4,          27.9,,         661.4,         494.0 
2012,     633427,       7866,          88,         236,,       4037,       3505,       1241.8,          13.9,          37.3,,         637.3,         553.3 
2013,     649111,       8415,         103,         297,         395,       4082,       3835,       1296.4,          15.9,          45.8,          60.9,         628.9,         590.8 
2014,     658893,       8199,         105,         352,         472,       3497,       4125,       1244.4,          15.9,          53.4,          71.6,         530.7,         626.1 

Estimated crime in Florida

,,National or state crime,,,,,,"Crime rate per 100,000 population",,,,,,,

,,Violent crime,,,,,,Violent crime,,,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
1960,   4951560,      11061,         527,         403,,       4005,       6126,         223.4,          10.6,           8.1,,          80.9,         123.7 
1961,   5222000,      11376,         477,         398,,       3746,       6755,         217.8,           9.1,           7.6,,          71.7,         129.4 
1962,   5459000,      10489,         420,         318,,       3457,       6294,         192.1,           7.7,           5.8,,          63.3,         115.3 
1963,   5652000,      12150,         463,         398,,       4017,       7272,         215.0,           8.2,           7.0,,          71.1,         128.7 
1964,   5705000,      16539,         489,         589,,       4958,      10503,         289.9,           8.6,          10.3,,          86.9,         184.1 
1965,   5805000,      17386,         518,         771,,       5146,      10951,         299.5,           8.9,          13.3,,          88.6,         188.6 
1966,   5941000,      20069,         612,         871,,       5933,      12653,         337.8,          10.3,          14.7,,          99.9,         213.0 
1967,   5995000,      23399,         630,         913,,       7850,      14006,         390.3,          10.5,          15.2,,         130.9,         233.6 
1968,   6160000,      27913,         731,       1113,,       9849,      16220,         453.1,          11.9,          18.1,,         159.9,         263.3 
1969,   6354000,      29411,         720,       1347,,      10345,      16999,         462.9,          11.3,          21.2,,         162.8,         267.5 
1970,   6789443,      33824,         860,       1509,,      12636,      18819,         498.2,          12.7,          22.2,,         186.1,         277.2 
1971,   7041000,      38575,         933,       1708,,      13422,      22512,         547.9,          13.3,          24.3,,         190.6,         319.7 
1972,   7259000,      40252,         924,       1920,,      13745,      23663,         554.5,          12.7,          26.4,,         189.4,         326.0 
1973,   7678000,      46419,       1180,       2447,,      17069,      25723,         604.6,          15.4,          31.9,,         222.3,         335.0 
1974,   8090000,      54821,       1191,       2910,,      22263,      28457,         677.6,          14.7,          36.0,,         275.2,         351.8 
1975,   8357000,      57540,       1130,       2986,,      20031,      33393,         688.5,          13.5,          35.7,,         239.7,         399.6 
1976,   8421000,      54597,         903,       3055,,      15695,      34944,         648.3,          10.7,          36.3,,         186.4,         415.0 
1977,   8452000,      58052,         859,       3348,,      15885,      37960,         686.8,          10.2,          39.6,,         187.9,         449.1 
1978,   8594000,      65792,         949,       3960,,      17701,      43182,         765.6,          11.0,          46.1,,         206.0,         502.5 
1979,   8860000,      73881,       1084,       4576,,      22097,      46124,         833.9,          12.2,          51.6,,         249.4,         520.6 
1980,   9567112,      94095,       1387,       5439,,      34015,      53254,         983.5,          14.5,          56.9,,         355.5,         556.6 
1981,  10166000,      98109,       1522,       5707,,      35473,      55407,         965.1,          15.0,          56.1,,         348.9,         545.0 
1982,  10416000,      93411,       1409,       5587,,      31002,      55413,         896.8,          13.5,          53.6,,         297.6,         532.0 
1983,  10680000,      88292,       1199,       5170,,      28126,      53797,         826.7,          11.2,          48.4,,         263.4,         503.7 
1984,  10976000,      95270,       1264,       5570,,      30311,      58125,         868.0,          11.5,          50.7,,         276.2,         529.6 
1985,  11366000,     106971,       1296,       6004,,      35506,      64165,         941.1,          11.4,          52.8,,         312.4,         564.5 
1986,  11675000,     121013,       1371,       6152,,      42822,      70668,       1036.5,          11.7,          52.7,,         366.8,         605.3 
1987,  12023000,     123168,       1371,       6032,,      42869,      72896,       1024.4,          11.4,          50.2,,         356.6,         606.3 
1988,  12377000,     138343,       1416,       6154,,      49916,      80857,       1117.7,          11.4,          49.7,,         403.3,         653.3 
1989,  12671000,     140575,       1405,       6299,,      51188,      81683,       1109.4,          11.1,          49.7,,         404.0,         644.6 
1990,  12937926,     160990,       1379,       6781,,      53928,      98902,       1244.3,          10.7,          52.4,,         416.8,         764.4 
1991,  13277000,     157243,       1248,       6865,,      53083,      96047,       1184.3,           9.4,          51.7,,         399.8,         723.4 
1992,  13488000,     162827,       1208,       7310,,      49482,     104827,       1207.2,           9.0,          54.2,,         366.9,         777.2 
1993,  13679000,     164975,       1224,       7359,,      48913,     107479,       1206.0,           8.9,          53.8,,         357.6,         785.7 
1994,  13953000,     160016,       1165,       7301,,      45871,     105679,       1146.8,           8.3,          52.3,,         328.8,         757.4 
1995,  14166000,     151711,       1037,       6887,,      42485,     101302,       1071.0,           7.3,          48.6,,         299.9,         715.1 
1996,  14400000,     151350,       1077,       7508,,      41643,     101122,       1051.0,           7.5,          52.1,,         289.2,         702.2 
1997,  14654000,     149996,       1012,       7599,,      40459,     100926,       1023.6,           6.9,          51.9,,         276.1,         688.7 
1998,  14916000,     140016,         967,       7404,,      36198,      95447,         938.7,           6.5,          49.6,,         242.7,         639.9 
1999,  15111244,     129044,         859,       6990,,      31969,      89226,         854.0,           5.7,          46.3,,         211.6,         590.5 
2000,  15982378,     129777,         903,       7057,,      31809,      90008,         812.0,           5.6,          44.2,,         199.0,         563.2 
2001,  16373330,     130713,         874,       6641,,      32867,      90331,         798.3,           5.3,          40.6,,         200.7,         551.7 
2002,  16691701,     128721,         911,       6753,,      32581,      88476,         771.2,           5.5,          40.5,,         195.2,         530.1 
2003,  16999181,     124280,         924,       6727,,      31523,      85106,         731.1,           5.4,          39.6,,         185.4,         500.6 
2004,  17385430,     123754,         946,       6612,,      29997,      86199,         711.8,           5.4,          38.0,,         172.5,         495.8 
2005,  17768191,     125957,         883,       6592,,      30141,      88341,         709.0,           5.0,          37.1,,         169.6,         497.2 
2006,  18089888,     129602,       1129,       6475,,      34147,      87851,         716.4,           6.2,          35.8,,         188.8,         485.6 
2007,  18251243,     131878,       1202,       6149,,      38155,      86372,         722.6,           6.6,          33.7,,         209.1,         473.2 
2008,  18328340,     126256,       1168,       5972,,      36268,      82848,         688.9,           6.4,          32.6,,         197.9,         452.0 
2009,  18537969,     113541,       1017,       5501,,      30911,      76112,         612.5,           5.5,          29.7,,         166.7,         410.6 
2010,  18838613,     101969,         987,       5373,,      26086,      69523,         541.3,           5.2,          28.5,,         138.5,         369.0 
2011,  19082262,      98198,         984,       5273,,      25622,      66319,         514.6,           5.2,          27.6,,         134.3,         347.5 
2012,  19320749,      94087,       1009,       5260,,      23889,      63929,         487.0,           5.2,          27.2,,         123.6,         330.9 
2013,  19600311,      91993,         972,       4765,       6767,      23200,      61054,         469.3,           5.0,          24.3,          34.5,         118.4,         311.5 
2014,  19893297,     107521,       1149,       6051,       8563,      24914,      72895,         540.5,           5.8,          30.4,          43.0,         125.2,         366.4 

Estimated crime in Georgia

,,National or state crime,,,,,,"Crime rate per 100,000 population",,,,,,,

,,Violent crime,,,,,,Violent crime,,,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
1960,   3943116,       6262,         469,         294,,         974,       4525,         158.8,          11.9,           7.5,,          24.7,         114.8 
1961,   3987000,       6269,         400,         380,,       1129,       4360,         157.2,          10.0,           9.5,,          28.3,         109.4 
1962,   4100000,       6200,         422,         439,,       1301,       4038,         151.2,          10.3,          10.7,,          31.7,          98.5 
1963,   4140000,       7019,         390,         396,,       1410,       4823,         169.5,           9.4,           9.6,,          34.1,         116.5 
1964,   4294000,       8285,         503,         529,,       1445,       5808,         192.9,          11.7,          12.3,,          33.7,         135.3 
1965,   4357000,       8777,         491,         586,,       1297,       6403,         201.4,          11.3,          13.4,,          29.8,         147.0 
1966,   4459000,       9066,         504,         650,,       1555,       6357,         203.3,          11.3,          14.6,,          34.9,         142.6 
1967,   4509000,       8536,         501,         561,,       1682,       5792,         189.3,          11.1,          12.4,,          37.3,         128.5 
1968,   4588000,       9903,         636,         619,,       2181,       6467,         215.8,          13.9,          13.5,,          47.5,         141.0 
1969,   4641000,      11235,         551,         794,,       2895,       6995,         242.1,          11.9,          17.1,,          62.4,         150.7 
1970,   4589575,      13976,         702,         740,,       4395,       8139,         304.5,          15.3,          16.1,,          95.8,         177.3 
1971,   4664000,      15898,         745,       1004,,       4858,       9291,         340.9,          16.0,          21.5,,         104.2,         199.2 
1972,   4720000,      17823,         871,         984,,       6340,       9628,         377.6,          18.5,          20.8,,         134.3,         204.0 
1973,   4786000,      19738,         834,       1236,,       7565,      10103,         412.4,          17.4,          25.8,,         158.1,         211.1 
1974,   4882000,      21587,         868,       1323,,       8617,      10779,         442.2,          17.8,          27.1,,         176.5,         220.8 
1975,   4926000,      22608,         711,       1251,,       8204,      12442,         459.0,          14.4,          25.4,,         166.5,         252.6 
1976,   4970000,      21030,         692,       1240,,       7076,      12022,         423.1,          13.9,          24.9,,         142.4,         241.9 
1977,   5048000,      22203,         593,       1570,,       7094,      12946,         439.8,          11.7,          31.1,,         140.5,         256.5 
1978,   5084000,      24545,         731,       1928,,       8454,      13432,         482.8,          14.4,          37.9,,         166.3,         264.2 
1979,   5118000,      28594,         877,       2216,,      10939,      14562,         558.7,          17.1,          43.3,,         213.7,         284.5 
1980,   5400851,      29993,         743,       2391,,      10670,      16189,         555.3,          13.8,          44.3,,         197.6,         299.7 
1981,   5569000,      30527,         960,       2362,,      10938,      16267,         548.2,          17.2,          42.4,,         196.4,         292.1 
1982,   5639000,      26963,         713,       2242,,       8716,      15292,         478.2,          12.6,          39.8,,         154.6,         271.2 
1983,   5732000,      26179,         483,       2021,,       8267,      15408,         456.7,           8.4,          35.3,,         144.2,         268.8 
1984,   5837000,      27935,         546,       2356,,       8414,      16619,         478.6,           9.4,          40.4,,         144.1,         284.7 
1985,   5976000,      30311,         620,       2587,,       9812,      17292,         507.2,          10.4,          43.3,,         164.2,         289.4 
1986,   6104000,      35869,         686,       2678,,      13056,      19449,         587.6,          11.2,          43.9,,         213.9,         318.6 
1987,   6222000,      35868,         735,       2681,,      13014,      19438,         576.5,          11.8,          43.1,,         209.2,         312.4 
1988,   6401000,      42589,         748,       2970,,      15593,      23278,         665.3,          11.7,          46.4,,         243.6,         363.7 
1989,   6436000,      47357,         820,       3150,,      17450,      25937,         735.8,          12.7,          48.9,,         271.1,         403.0 
1990,   6478216,      48996,         767,       3472,,      17067,      27690,         756.3,          11.8,          53.6,,         263.5,         427.4 
1991,   6623000,      48894,         849,       2800,,      17762,      27483,         738.2,          12.8,          42.3,,         268.2,         415.0 
1992,   6751000,      49496,         741,       3057,,      16863,      28835,         733.2,          11.0,          45.3,,         249.8,         427.1 
1993,   6917000,      50019,         789,       2448,,      17154,      29628,         723.1,          11.4,          35.4,,         248.0,         428.3 
1994,   7055000,      47103,         703,       2448,,      15703,      28249,         667.7,          10.0,          34.7,,         222.6,         400.4 
1995,   7201000,      47317,         683,       2539,,      14777,      29318,         657.1,           9.5,          35.3,,         205.2,         407.1 
1996,   7353000,      46966,         630,       2357,,      15100,      28879,         638.7,           8.6,          32.1,,         205.4,         392.8 
1997,   7486000,      45408,         563,       2328,,      15473,      27044,         606.6,           7.5,          31.1,,         206.7,         361.3 
1998,   7642000,      43762,         618,       2322,,      14308,      26514,         572.7,           8.1,          30.4,,         187.2,         347.0 
1999,   7788240,      41585,         583,       2319,,      12962,      25721,         533.9,           7.5,          29.8,,         166.4,         330.3 
2000,   8186453,      41319,         651,       1968,,      13250,      25450,         504.7,           8.0,          24.0,,         161.9,         310.9 
2001,   8405677,      41671,         598,       2180,,      14402,      24491,         495.7,           7.1,          25.9,,         171.3,         291.4 
2002,   8544005,      39271,         606,       2108,,      13432,      23125,         459.6,           7.1,          24.7,,         157.2,         270.7 
2003,   8676460,      39435,         657,       2234,,      14043,      22501,         454.5,           7.6,          25.7,,         161.9,         259.3 
2004,   8918129,      40217,         613,       2387,,      13656,      23561,         451.0,           6.9,          26.8,,         153.1,         264.2 
2005,   9132553,      40725,         564,       2143,,      14041,      23977,         446.0,           6.2,          23.5,,         153.7,         262.5 
2006,   9363941,      44754,         605,       2169,,      15511,      26469,         477.9,           6.5,          23.2,,         165.6,         282.7 
2007,   9544750,      46917,         720,       2198,,      17291,      26708,         491.5,           7.5,          23.0,,         181.2,         279.8 
2008,   9685744,      47353,         640,       2334,,      17808,      26571,         488.9,           6.6,          24.1,,         183.9,         274.3 
2009,   9829211,      42073,         566,       2323,,      14631,      24553,         428.0,           5.8,          23.6,,         148.9,         249.8 
2010,   9712157,      39068,         555,       2107,,      12372,      24034,         402.3,           5.7,          21.7,,         127.4,         247.5 
2011,   9812460,      36762,         549,       2066,,      12266,      21881,         374.6,           5.6,          21.1,,         125.0,         223.0 
2012,   9915646,      37675,         583,       2143,,      12502,      22447,         380.0,           5.9,          21.6,,         126.1,         226.4 
2013,   9994759,      37519,         563,       2022,       2891,      12704,      21361,         375.4,           5.6,          20.2,          28.9,         127.1,         213.7 
2014,  10097343,      38097,         580,       2159,       3048,      12417,      22052,         377.3,           5.7,          21.4,          30.2,         123.0,         218.4 

Estimated crime in Hawaii

,,National or state crime,,,,,,"Crime rate per 100,000 population",,,,,,,

